Wall time,Step,Value
1589908035.6155655,1,1.640595819855492
1589908134.6540616,51,0.7904832498361904
1589908142.4332,101,1.545051857027329
1589908212.6362147,151,3.5373982417231744
1589908220.370367,201,3.706959965381893
1589908285.274791,251,3.11573177405766
1589908293.6658518,301,1.9376689560390705
1589908358.9164858,351,3.1725088405805675
1589908366.6190176,401,3.695978522490932
1589908434.7752044,451,3.9766836215395873
1589908442.6377625,501,1.0065555729980546
1589908510.3238144,551,3.4738215171168028
1589908521.2335556,601,1.5221319302111336
1589908657.3814585,651,1.2368336515462612
1589908665.4202852,701,2.3999335986603354
1589908725.2180727,751,4.464930095295388
1589908733.233419,801,-0.4611884970957889
1589908800.3247604,851,6.831047287850025
1589908811.5588734,901,5.6327462431790565
1589908926.2536376,951,2.975654407100376
1589908934.1385825,1001,0.23501126688792007
1589909001.964958,1051,2.3537893117538626
1589909010.1670024,1101,1.6552888271655632
1589909075.9777105,1151,6.923137711065933
1589909084.00031,1201,4.7409797307079895
1589909149.8308768,1251,5.595042962615018
1589909157.604085,1301,4.189043285713968
1589909223.9103112,1351,3.6817343987601077
1589909231.8020651,1401,5.778328937389043
1589909298.9300814,1451,4.806964883331067
1589909306.2955694,1501,-1.0284277892831737
1589909372.6115036,1551,4.585456167191357
1589909380.7508328,1601,9.962538064572012
1589909443.7504337,1651,0.13461008377273886
1589909451.5219302,1701,3.4620299190888506
1589909521.5233426,1751,11.401701136377405
1589909529.733951,1801,0.647384266623042
1589909596.9892526,1851,5.049168807352737
1589909604.9114487,1901,-2.3060859948805845
1589909673.0977268,1951,4.946439808582834
1589909680.4698553,2001,0.23530182309460201
1589909741.2894773,2051,9.2686163286875
1589909749.3298552,2101,1.710447742915272
1589909819.5191245,2151,4.241214365703035
1589909827.540534,2201,3.736716541408216
