Wall time,Step,Value
1589683521.798114,1,19.51714324951172
1589683644.5972486,51,24.390426635742188
1589683652.3846736,101,26.868925094604492
1589683736.9017694,151,10.829791069030762
1589683744.0345707,201,20.403932571411133
1589683824.7968483,251,7.060281753540039
1589683832.3904462,301,13.694461822509766
1589683919.9670818,351,20.608678817749023
1589683927.233589,401,10.373169898986816
1589684012.1026304,451,10.212358474731445
1589684020.3180852,501,9.165440559387207
1589684110.4179447,551,8.329473495483398
1589684118.0903265,601,12.717573165893555
1589684210.2916195,651,24.131223678588867
1589684218.8416457,701,7.514925956726074
1589684325.0487802,751,11.162078857421875
1589684332.7674527,801,9.360116958618164
1589684406.246424,851,13.938451766967773
1589684413.8909802,901,11.162318229675293
1589684500.417439,951,10.774835586547852
1589684507.563599,1001,34.09220886230469
1589684586.5964167,1051,27.270591735839844
1589684593.7579024,1101,14.385210990905762
1589684681.8741465,1151,20.497926712036133
1589684689.3295896,1201,20.644140243530273
1589684765.8590066,1251,21.52128791809082
1589684773.6422448,1301,20.315032958984375
1589684864.6441278,1351,13.237794876098633
1589684872.4663773,1401,25.69759178161621
1589684957.1673968,1451,21.911739349365234
1589684965.3348837,1501,13.32667064666748
1589685047.6330278,1551,18.540767669677734
1589685055.749339,1601,9.954537391662598
1589685135.1954863,1651,24.585811614990234
1589685143.131161,1701,11.75011157989502
1589685223.0569444,1751,17.781352996826172
1589685231.4108806,1801,17.418128967285156
1589685308.7883947,1851,22.050275802612305
1589685316.673193,1901,24.334362030029297
1589685397.3090656,1951,22.107501983642578
1589685405.5207753,2001,12.637056350708008
1589685490.8589988,2051,7.187632083892822
1589685498.46854,2101,31.253620147705078
1589685576.8289237,2151,24.301328659057617
1589685584.4155812,2201,24.24946403503418
1589685655.615142,2251,17.17593002319336
1589685664.096437,2301,21.426380157470703
1589685748.475802,2351,24.785642623901367
1589685756.4069695,2401,14.048971176147461
1589685835.4307756,2451,38.03712463378906
1589685843.4325252,2501,31.35474395751953
1589685914.678641,2551,21.402151107788086
1589685922.9965138,2601,19.15329933166504
1589685998.6339104,2651,8.986042022705078
1589686006.6637273,2701,24.4326171875
1589686086.352972,2751,25.792993545532227
1589686094.1871717,2801,21.377988815307617
1589686183.6571372,2851,17.183349609375
1589686192.0873032,2901,15.114693641662598
1589686266.1927555,2951,25.599040985107422
1589686274.2187715,3001,16.548490524291992
1589686363.7035036,3051,25.783432006835938
